content,date,like,place,tags
#동변동맛집 #경리단길맛집 #잘먹었습니다 #먹방 #커플룩 #맵스타그램 #젊줌마 #먹는즐거움 #저녁상 #데일리코디 #오늘뭐먹지 #부산여자 #목동맛집 #맛있다 #제주맛집 #성산일출봉 #애월맛집 #황리단길맛집 #성산맛집,2021-12-08,2,,"['#동변동맛집', '#경리단길맛집', '#잘먹었습니다', '#먹방', '#커플룩', '#맵스타그램', '#젊줌마', '#먹는즐거움', '#저녁상', '#데일리코디', '#오늘뭐먹지', '#부산여자', '#목동맛집', '#맛있다', '#제주맛집', '#성산일출봉', '#애월맛집', '#황리단길맛집', '#성산맛집']"
🍊제주도에 와서 좋은 점 중 하나는 햇살이 너무 따뜻하단거에요☀여름에 더웠던 건 생각도 안하구 지금이 너무 따숩고 좋아용🎄,2021-12-08,12,그리트,[]
제주도에서 처음먹는 메뉴테이크아웃되서 좋아요#로맨틱새우#애월맛집#곽지맛집#제주맛집#제주도맛집,2021-12-08,1,,"['#로맨틱새우', '#애월맛집', '#곽지맛집', '#제주맛집', '#제주도맛집']"
이제 2021년도 얼마 남지 않았네요 🙌🏻 2022년도 화이팅🙏🏻 서서방도 계속 전진전진🏃🏻.#서서방숯불닭갈비 #서서방숯불닭갈비맛집 #제주시맛집 #서서방숯불닭갈비연동점 #서서방숯불닭갈비아라점 #서서방숯불닭갈비일도점 #제주맛집 #제주도맛집 #제주여행 #제주공항근처맛집 #닭갈비맛집 #숯불닭갈비맛집 #서서방 #닭갈비추천,2021-12-08,1,,"['#서서방숯불닭갈비', '#서서방숯불닭갈비맛집', '#제주시맛집', '#서서방숯불닭갈비연동점', '#서서방숯불닭갈비아라점', '#서서방숯불닭갈비일도점', '#제주맛집', '#제주도맛집', '#제주여행', '#제주공항근처맛집', '#닭갈비맛집', '#숯불닭갈비맛집', '#서서방', '#닭갈비추천']"
"금일 수요일은 편安식당의 정기휴무 날이오니, 방문 시 꼭 참고 부탁드려요🙏🏻",2021-12-08,9,제주시청,[]
"제주에서 직접 재배한 금빌레표 황금향입니다. 뀰맛 보장해요!!🍊노지 귤과는 다르게 야외가 아닌 비닐하우스 안에서 적당 크기까지 키운 고당도 ""상품""입니다.보통 귤보다 더 맛있는 귤 먹고 싶은 분 연말에 주변에 고마운 분에게 선물하고 싶은 분 이불속에서 새콤달콤한 귤로 비타민 충전하고 싶으신 분아래 번호로 연락 주세요💛 (카톡, 문자 모두 가능) 010 8961 7720*주문 방법 1. 원하는 무게(5kg/10kg 선택)를 번호로 알려주세요.2. 답장으로 주문가능여부 확인하고 3.마지막으로 입금하고(첨부한 명함 확인)주소남기면 주문 완료! *가격 (택배비 포함)5킬로 3 만원 10킬로 5 만원 *특징 - 고당도 - 중간 유통을 거치지 않고 생산지에서 직접 수확/유통 -생산자와 직접 거래 아시는 분들은 아실 거예요.. 중간에 상인 안 거쳐서 저렴하다는 사실을요👍현 상품은 아무래도 과일이다 보니 판매 기한이 존재하고 수량이 한정되어 있습니다.최대 이번 달 중순까지만 선착순으로 판매합니다. 관심있으신 분들 연락 주세요!#황금향 #제주직배송 #생산자 #직거래 #jejuorange #하우스 #레드향 #천혜향 #귤상품 #귤선물 #겨울선물 #판매자와직거래 #제주 #jeju #제주맛집 #제주선물 #제주여행선물",2021-12-08,3,,"['#황금향', '#제주직배송', '#생산자', '#직거래', '#jejuorange', '#하우스', '#레드향', '#천혜향', '#귤상품', '#귤선물', '#겨울선물', '#판매자와직거래', '#제주', '#jeju', '#제주맛집', '#제주선물', '#제주여행선물']"
날씨까지 완벽했던.. ✿˘◡˘✿,2021-12-08,27,Jeju,[]
"제주도 먹킷리스트 1순위✏전복이 한가득 올라간 전복돌솥밥과 통통함 끝판왕 통갈치구이까지 한번에 먹어볼 수 있는 곳!#중문가람돌솥밥,,,,#제주맛집#서귀포맛집#중문맛집#제주중문맛집#중문관광단지맛집#제주통갈치구이#제주도아침식사#제주도통갈치구이#제주갈치구이#중문아침식사#중문갈치구이#중문맛집중문가람돌솥밥#제주전복돌솥밥#제주도갈치구이#제주도중문맛집#제주전복맛집",2021-12-08,2,,"['#중문가람돌솥밥', '#제주맛집', '#서귀포맛집', '#중문맛집', '#제주중문맛집', '#중문관광단지맛집', '#제주통갈치구이', '#제주도아침식사', '#제주도통갈치구이', '#제주갈치구이', '#중문아침식사', '#중문갈치구이', '#중문맛집중문가람돌솥밥', '#제주전복돌솥밥', '#제주도갈치구이', '#제주도중문맛집', '#제주전복맛집']"
시키🐟(제주시 애월읍 하귀).제주도 왔으면 고등어회는 꼭 먹어봐야 하는거 아시죠?😉하지만 비린 맛을 싫어하는 저는 고등어회를 잘 못먹어욤..아니 근데 여기 고등어 스시 왜 이렇게 맛있는데요?????생각보다 너무 맛있었고.. 정성스러운 음식에 감동...후식으로 주셨던 치즈랑 아이스크림도 완전 맛있었고ㅠ밑반찬부터 후식까지 뭐 하나 정성스럽지 않은 것이 없었던 곳...!!오랜만에 음식에 진심이게 하시네요 사장님...❤👉@jeju_shiki_kwang,2021-12-08,90,제주도 애월읍,[]
너어무 내스타일 🤍🐟#김녕오라이 #김녕 #김녕맛집,2021-12-08,nswer님 여러 명이 좋아합니,김녕오라이,"['#김녕오라이', '#김녕', '#김녕맛집']"
예약가능한 도안입니다.••@dearyouth_2nd,2021-12-08,134,,[]
"2021.12.08 (수) 🍔☕️🎵🎤💓드디어! 특활제주 맛보기 방문ㅎㅎㅎ고민해서 햄버거 주문하고 몽실코기랑 같이 와서 안에는 못들어가고 외부에서만 사진 찰칵찰칵!햄버거 포장 다 되었다고 해서 갔는데이정님 뙇!!!!!!!! 😦🙄😦🙄안계시다가 나타나서 멍 하다가 갑자기 부끄러워서 같이 사진 찍어달라고 말도 못하고 그냥 옴...ㅋㅋㅋㅋㅋㅋㅋ🤦🏻‍♀️저 요즘 눈물로 노래 다시 빠졌는데 헿🎤두근두근 햄버거 패키징 너무 예뻤고미니 햄버거 진짜 미니 햄버거였고,,,맛은,,, 너무 진짜 진짜 맛있는데ㅠㅠ 햄버거 큰 버전 제발 내놓으세요!!!!!!!😫😫😫또 사먹을 의향은!!! 큰 버전 생기면 백만프로...서비스로 주신 피클 맛있게 잘먹었습니당ㅎㅎ#특활제주 #제주 #제주살이 #제주일상 #애월 #애월카페 #미니햄버거 #햄버거 #새우버거 #치즈버거 #칠리치즈프라이 #눈물로 #제주카페 #애월카페 #제주맛집 #장뚜in제주 #장뚜in제주음식 #장뚜in제주카페",2021-12-08,23,환상의 섬 Jeju Island,"['#특활제주', '#제주', '#제주살이', '#제주일상', '#애월', '#애월카페', '#미니햄버거', '#햄버거', '#새우버거', '#치즈버거', '#칠리치즈프라이', '#눈물로', '#제주카페', '#애월카페', '#제주맛집', '#장뚜in제주', '#장뚜in제주음식', '#장뚜in제주카페']"
🍊카페 그리트 오픈했습니다👐브런치 겸 간식 샌드위치 빰빰🥪,2021-12-08,12,그리트,[]
.새로운 보금잘에서 시작합니다~.==========================================..✍리터치는 2개월안에.경과후 리터치비용 추가되요 (미리 개인사정 말씀하시면 연장해드려요~😀) ..✔ 1:1 맞춤시술 ..✔ 철저한 위생관리.✔ 모든제품 일회용 사용.인증된색소 사용 ..✔  고객님과 충분한 상담후 시술진행 ..✔ 모든사람 얼굴 윤각 대칭이 다틀리므로 눈썹이100%  똑같을순 없어요~.✔  상담및 예약 프로필 상단 오픈카톡... =========================================..#제주남자눈썹 #제주눈썹문신 #제주라이프#남자눈썹반영구 #제주남자눈썹문신잘하는곳 #구제주반영구 #모앤뷰티 #제주모공디톡스 #제주스킨디톡스 #제주반영구#제주눈썹문신전문 #제주맛집 #제주맘 #제주살이#제주스킨플래닝 #제주피부관리#스킨플래닝#제주남자눈썹문신전문 #제주시눈썹문신 #제주헤어라인#제주피부과 #제주도카페 #제주아이라인 #제주시눈썹#제주핫플레이스 #서귀포반영구 #제주도민#제주부부#  #제주카페투어,2021-12-08,1,,"['#제주남자눈썹', '#제주눈썹문신', '#제주라이프', '#남자눈썹반영구', '#제주남자눈썹문신잘하는곳', '#구제주반영구', '#모앤뷰티', '#제주모공디톡스', '#제주스킨디톡스', '#제주반영구', '#제주눈썹문신전문', '#제주맛집', '#제주맘', '#제주살이', '#제주스킨플래닝', '#제주피부관리', '#스킨플래닝', '#제주남자눈썹문신전문', '#제주시눈썹문신', '#제주헤어라인', '#제주피부과', '#제주도카페', '#제주아이라인', '#제주시눈썹', '#제주핫플레이스', '#서귀포반영구', '#제주도민', '#제주부부', '#제주카페투어']"
제주동쪽 해물라면 썬라이즈135 . . . . . . .  #썬라이즈135 #선라이즈135 #sunrise135 #해물라면 #문어라면 #문어라면맛집 #해물라면맛집 #제주동쪽맛집 #성산일출봉근처맛집 #제주성산맛집 #제주성산 #성산일출봉 #전복라면 #제주전복맛집 #섭지코지맛집 #섭지코지 #제주맛집 #제주도맛집 ##,2021-12-08,1,썬라이즈135,"['#썬라이즈135', '#선라이즈135', '#sunrise135', '#해물라면', '#문어라면', '#문어라면맛집', '#해물라면맛집', '#제주동쪽맛집', '#성산일출봉근처맛집', '#제주성산맛집', '#제주성산', '#성산일출봉', '#전복라면', '#제주전복맛집', '#섭지코지맛집', '#섭지코지', '#제주맛집', '#제주도맛집']"
".1,2층은 월정 바다가 한눈에 보이는 실내 좌석과 야외 테라스옥상엔 빈백 정원!곳곳에 있는 인생샷 포토존까지 즐겨보세요⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀제주시 구좌읍 해맞이해안로 406 카페콧수염070-4131-8880⠀⠀⠀⠀⠀방문해주신 모든 분들께 감사드립니다매일 모든 메뉴 sold-out 되므로 선착순 판매합니다.#구좌읍 #제주카페 #제주카페투어 #제주도마카롱 #제주해안도로 #함덕해수욕장 #제주도카페 #월정리카페콧수염 #월정리해수욕장 #월정리맛집 #월정리카페 #제주피크닉 #제주동쪽카페 #월정리해변 #월정리카페거리 #구좌읍카페 #서귀포맛집 #제주 #애월맛집 #성산일출봉맛집 #제주도민맛집 #월정리콧수염 #제주월정리카페 #함덕카페 #제주맛집 #제주도맛집 #제주시카페 #제주월정리 #월정리 #제주도",2021-12-08,저 좋아요를 눌러보세,,"['#구좌읍', '#제주카페', '#제주카페투어', '#제주도마카롱', '#제주해안도로', '#함덕해수욕장', '#제주도카페', '#월정리카페콧수염', '#월정리해수욕장', '#월정리맛집', '#월정리카페', '#제주피크닉', '#제주동쪽카페', '#월정리해변', '#월정리카페거리', '#구좌읍카페', '#서귀포맛집', '#제주', '#애월맛집', '#성산일출봉맛집', '#제주도민맛집', '#월정리콧수염', '#제주월정리카페', '#함덕카페', '#제주맛집', '#제주도맛집', '#제주시카페', '#제주월정리', '#월정리', '#제주도']"
#범일분식#제주순대국#제주맛집#남원맛집제주 남원읍 순대백반 맛집 범일분식 방문평일이라 대기가 없을걸 기대했지만11시 40분에 도착했는데앞에 대기 10팀ㅋㅋㅋㅋㅋ대기 적어놓고 바로 옆 메가커피에 가서커피마시면서 대기1시간 조금 넘게 기다렸다ㅜㅜㅋㅋㅋ그리고 이미 순대한접시는 매진이고순대백반만 가능한 상황!!ㄷㄷ인기폭발인듯ㅋㅋㅋㅋㅋㅋ들깨가 가득 든 진한 국물이었고곱창같은 내장과 순대만 들고 다른 부속고기는 안든듯했다국물이 평소에 먹던 순대국이랑은 스타일이 달랐는데 들깨맛을 좋아하면 좋아할 스타일맛있긴했는데 대기하고 먹어서 만족도가떨어졌다대기싫어!!!,2021-12-08,저 좋아요를 눌러보세,,"['#범일분식', '#제주순대국', '#제주맛집', '#남원맛집제주']"
#제주분식 다른곳과는 차별화된 맛이랄까..?#제주동문시장#제주공항맛집#제주시청맛집#제주공항근처맛집#연동카페#제주도맛집#연동제주분식#제주도그램#제주맛집#노형동카페#제주도여행,2021-12-08,163,,"['#제주분식', '#제주동문시장', '#제주공항맛집', '#제주시청맛집', '#제주공항근처맛집', '#연동카페', '#제주도맛집', '#연동제주분식', '#제주도그램', '#제주맛집', '#노형동카페', '#제주도여행']"
#3일차호텔빠이#펜션하잉#제주#힐링#힐링은휴식#버버리제주#부부스타그램❤️#럽스타그램💕#목말라#눈뜨자마자맥주#또땡긴다#한라산#정복.......#제주도에서살기#제주아일랜드#제주맛집#제주탕진#탕진잼#셋째날도탕진각#고고#레고레고#눈뜨자마자👀#술스타그램#물1도안마시고술만마시는중#부어라마셔라취하자#흥하자!#다들감사합니다,2021-12-08,27,방주교회,"['#3일차호텔빠이', '#펜션하잉', '#제주', '#힐링', '#힐링은휴식', '#버버리제주', '#부부스타그램❤️', '#럽스타그램💕', '#목말라', '#눈뜨자마자맥주', '#또땡긴다', '#한라산', '#정복.......', '#제주도에서살기', '#제주아일랜드', '#제주맛집', '#제주탕진', '#탕진잼', '#셋째날도탕진각', '#고고', '#레고레고', '#눈뜨자마자👀', '#술스타그램', '#물1도안마시고술만마시는중', '#부어라마셔라취하자', '#흥하자!', '#다들감사합니다']"
12월의 유채꽃도 예쁘다 ⺣̤̬♥,2021-12-08,62,Jeju,[]
⛄️🧑🏻‍🎄---#been_jeju,2021-12-08,50,Jeju-do,['#been_jeju']
"+오잉? 언제 다녀가셨죠 ㅎ ㅎ삼다수에서 다녀가셨었네요 :)제주하면 좋은 물 삼다수🍃사진도 예쁘게찍어주시고 ,커트러리도 널리알리게되서 영광입니다 :) @출처 : 제주삼다수 공식 네이버포스트 #제주라이프 #제주커트러리 #제주삼다수 #삼다수 #제주파스타 #제주가볼만한곳 #중문관광단지 #중문파스타 #제주데이트 #제주여행 #서귀포맛집 #제주맛집 #서귀포데이트 #여행",2021-12-08,5,제주도 서귀포시 예래동,"['#제주라이프', '#제주커트러리', '#제주삼다수', '#삼다수', '#제주파스타', '#제주가볼만한곳', '#중문관광단지', '#중문파스타', '#제주데이트', '#제주여행', '#서귀포맛집', '#제주맛집', '#서귀포데이트', '#여행']"
#코코마마 한번쯤 가볼만한 곳~ 성산일출봉을 보며 식사를 할 수 있는 곳이예요전 날씨요정과는 거리가 먼 줄알았는데 날씨요정이었네요ㅋㅋㅋ 작년 제주여행 내내 흐려서 아쉬웠는데 다 보상받은 기분이예요^^오늘도 행복가득한 하루되세용💕💕 #제주 #제주가볼만한곳 #제주맛집 #코코마마성산점,2021-12-08,mglam.kr님 여러 명이 좋아합니,코코마마성산점,"['#코코마마', '#제주', '#제주가볼만한곳', '#제주맛집', '#코코마마성산점']"
